Algorithm,Seed,Return,Pool size,Log time
RDQN_Normal,43,0.8888888888888888,2,06-18 16:35:22
RDQN_Normal,43,0.8888888888888888,4,06-18 16:35:22
RDQN_Normal,43,0.8888888888888888,6,06-18 16:35:22
RDQN_Normal,43,0.8888888888888888,8,06-18 16:35:22
RDQN_Normal,43,0.8888888888888888,10,06-18 16:35:22
RDQN_Normal,43,0.8888888888888888,12,06-18 16:35:22
RDQN_Normal,43,0.8888888888888888,14,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,16,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,18,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,20,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,22,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,24,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,26,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,28,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,30,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,32,06-18 16:35:23
RDQN_Normal,43,0.8888888888888888,34,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,36,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,38,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,40,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,42,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,44,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,46,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,48,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,50,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,52,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,54,06-18 16:35:24
RDQN_Normal,43,0.8888888888888888,56,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,58,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,60,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,62,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,64,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,66,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,68,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,70,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,72,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,74,06-18 16:35:25
RDQN_Normal,43,0.8888888888888888,76,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,78,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,80,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,82,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,84,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,86,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,88,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,90,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,92,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,94,06-18 16:35:26
RDQN_Normal,43,0.8888888888888888,96,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,98,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,100,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,102,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,104,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,106,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,108,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,110,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,112,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,114,06-18 16:35:27
RDQN_Normal,43,0.8888888888888888,116,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,118,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,120,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,122,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,124,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,126,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,128,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,130,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,132,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,134,06-18 16:35:28
RDQN_Normal,43,0.8888888888888888,136,06-18 16:35:29
RDQN_Normal,43,0.8888888888888888,138,06-18 16:35:29
RDQN_Normal,43,0.8888888888888888,140,06-18 16:35:29
RDQN_Normal,43,0.8888888888888888,142,06-18 16:35:29
RDQN_Normal,43,0.8888888888888888,144,06-18 16:35:29
RDQN_Normal,43,0.8888888888888888,146,06-18 16:35:29
RDQN_Normal,43,0.8888888888888888,148,06-18 16:35:29
